2025/07/28 09:17:29 🚀 启动分布式缓存节点: node3
2025/07/28 09:17:29 📡 监听地址: :8003
2025/07/28 09:17:29 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/28 09:17:29 🌐 启动集群管理器，节点ID: node3
2025/07/28 09:17:29 🚀 启动分布式缓存节点: node3
2025/07/28 09:17:29 📡 监听地址: localhost:8003
2025/07/28 09:17:29 🌐 集群节点数: 3
2025/07/28 09:17:31 ✅ 成功通知节点 localhost:8001 关于节点加入
2025/07/28 09:17:31 ✅ 成功通知节点 localhost:8002 关于节点加入
[GIN] 2025/07/28 - 09:17:33 | 200 |      22.403µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:13 | 200 |       170.5µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:16 | 200 |      20.758µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:23 | 200 |      16.625µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:26 | 200 |      18.021µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:33 | 200 |      25.611µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:36 | 200 |      15.999µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:43 | 200 |      31.962µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:46 | 200 |      31.389µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:53 | 200 |      17.477µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:51:56 | 200 |      21.072µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:03 | 200 |       16.02µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:06 | 200 |      25.526µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:13 | 200 |      14.127µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:16 | 200 |      14.407µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:23 | 200 |      13.203µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:26 | 200 |      23.803µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:33 | 200 |      14.154µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:36 | 200 |      15.807µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:43 | 200 |      18.252µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:46 | 200 |       13.53µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:53 | 200 |      14.057µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:52:56 | 200 |      13.094µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:03 | 200 |      16.392µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:06 | 200 |      25.066µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:13 | 200 |      16.467µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:16 | 200 |      23.153µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:23 | 200 |      18.705µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:26 | 200 |      19.723µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:33 | 200 |        15.5µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:36 | 200 |      16.046µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:43 | 200 |      14.804µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:46 | 200 |      14.459µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:53 | 200 |      20.495µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:53:56 | 200 |      22.998µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:03 | 200 |      14.956µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:06 | 200 |      23.692µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:13 | 200 |      22.345µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:16 | 200 |      16.984µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:23 | 200 |       22.24µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:26 | 200 |      17.074µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:33 | 200 |      16.152µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:36 | 200 |      20.025µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:43 | 200 |      18.621µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:46 | 200 |       17.44µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:53 | 200 |      27.222µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:54:56 | 200 |       16.38µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:03 | 200 |      16.557µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:06 | 200 |      13.055µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:13 | 200 |       25.12µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:16 | 200 |        25.7µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:23 | 200 |      27.214µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:26 | 200 |      15.695µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:33 | 200 |      15.985µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:36 | 200 |      14.107µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:43 | 200 |      26.842µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:46 | 200 |      19.829µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:53 | 200 |      24.919µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:55:56 | 200 |      24.134µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:03 | 200 |      17.689µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:06 | 200 |      16.824µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:13 | 200 |        19.2µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:16 | 200 |      26.741µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:23 | 200 |      15.524µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:26 | 200 |      13.338µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:33 | 200 |      21.049µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:36 | 200 |       25.35µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:43 | 200 |      20.138µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:46 | 200 |      27.024µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:53 | 200 |      14.562µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:56:56 | 200 |      16.997µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:03 | 200 |      28.072µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:06 | 200 |      16.585µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:13 | 200 |      19.872µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:16 | 200 |      19.403µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:23 | 200 |      18.852µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:26 | 200 |      15.314µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:33 | 200 |       22.26µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:36 | 200 |      14.002µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:43 | 200 |      23.382µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:46 | 200 |      26.536µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:53 | 200 |      17.321µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:57:56 | 200 |      40.744µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:03 | 200 |      17.492µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:06 | 200 |      19.526µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:13 | 200 |      27.443µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:16 | 200 |      26.973µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:23 | 200 |      14.957µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:26 | 200 |      18.663µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:33 | 200 |      16.464µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:36 | 200 |      20.411µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:43 | 200 |      13.252µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:46 | 200 |      21.648µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:53 | 200 |      16.138µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:58:56 | 200 |      27.305µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:03 | 200 |       14.24µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:06 | 200 |      26.041µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:13 | 200 |      19.823µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:16 | 200 |      17.203µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:23 | 200 |      18.313µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:26 | 200 |      14.596µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:33 | 200 |      16.576µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:36 | 200 |      16.227µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:43 | 200 |      18.661µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:46 | 200 |      30.245µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:53 | 200 |      25.285µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 13:59:56 | 200 |      19.477µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:03 | 200 |      14.462µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:06 | 200 |       26.46µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:13 | 200 |      24.303µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:16 | 200 |      26.435µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:23 | 200 |      14.634µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:26 | 200 |      25.491µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:33 | 200 |      24.111µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:36 | 200 |      17.577µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:43 | 200 |      19.346µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:46 | 200 |      18.324µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:53 | 200 |      16.354µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:00:56 | 200 |      18.778µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:03 | 200 |      16.174µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:06 | 200 |      20.521µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:13 | 200 |      16.217µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:16 | 200 |      17.113µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:23 | 200 |      14.675µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:26 | 200 |      23.523µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:33 | 200 |      20.094µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:36 | 200 |      20.134µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:43 | 200 |      21.726µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:46 | 200 |      23.675µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:53 | 200 |      15.381µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:01:56 | 200 |      26.994µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:03 | 200 |       26.51µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:06 | 200 |      17.755µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:13 | 200 |      29.977µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:16 | 200 |      27.417µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:23 | 200 |      20.892µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:26 | 200 |      25.601µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:33 | 200 |      20.226µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:36 | 200 |      15.966µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:43 | 200 |      14.908µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:46 | 200 |      17.378µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:53 | 200 |      14.173µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:02:56 | 200 |       13.12µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:03 | 200 |      12.229µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:06 | 200 |      15.974µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:13 | 200 |      20.651µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:16 | 200 |      17.138µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:23 | 200 |      29.566µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:26 | 200 |      33.033µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:33 | 200 |      19.752µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:36 | 200 |       31.47µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:43 | 200 |      25.311µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:46 | 200 |      28.435µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:53 | 200 |      19.368µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:03:56 | 200 |      16.607µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:03 | 200 |      27.209µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:06 | 200 |      19.481µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:13 | 200 |      17.537µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:16 | 200 |      23.247µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:23 | 200 |      15.547µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:26 | 200 |       26.25µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:33 | 200 |      14.829µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:36 | 200 |      27.564µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:43 | 200 |      13.901µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:46 | 200 |      20.634µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:53 | 200 |      17.926µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:04:56 | 200 |      29.269µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:03 | 200 |      18.313µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:06 | 200 |        16.6µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:13 | 200 |      16.704µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:16 | 200 |      25.429µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:23 | 200 |       17.32µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:26 | 200 |     320.301µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:33 | 200 |      27.635µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:36 | 200 |      28.785µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:43 | 200 |       17.65µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:46 | 200 |      27.994µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:53 | 200 |      16.898µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:05:56 | 200 |      25.715µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:03 | 200 |      20.271µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:06 | 200 |      25.546µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:13 | 200 |      18.162µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:16 | 200 |      16.583µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:23 | 200 |      18.208µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:26 | 200 |      27.431µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:33 | 200 |      22.475µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 14:06:36 | 200 |      17.249µs |       127.0.0.1 | GET      "/internal/cluster/health"
